date,keyword,search_index,pc_index,mobile_index,is_weekend,source_label
2025-03-31,秦皇岛,2030,597,1433,0,friend_archive_baidu_index
2025-04-01,秦皇岛,2326,592,1734,0,friend_archive_baidu_index
2025-04-02,秦皇岛,2348,608,1740,0,friend_archive_baidu_index
2025-04-03,秦皇岛,2637,631,2006,0,friend_archive_baidu_index
2025-04-04,秦皇岛,2511,229,2282,0,friend_archive_baidu_index
2025-04-05,秦皇岛,2310,183,2127,1,friend_archive_baidu_index
2025-04-06,秦皇岛,2156,225,1931,1,friend_archive_baidu_index
2025-04-07,秦皇岛,2635,673,1962,0,friend_archive_baidu_index
2025-04-08,秦皇岛,2720,676,2044,0,friend_archive_baidu_index
2025-04-09,秦皇岛,2537,616,1921,0,friend_archive_baidu_index
2025-04-10,秦皇岛,2751,692,2059,0,friend_archive_baidu_index
2025-04-11,秦皇岛,3042,774,2268,0,friend_archive_baidu_index
2025-04-12,秦皇岛,2236,319,1917,1,friend_archive_baidu_index
2025-04-13,秦皇岛,2091,260,1831,1,friend_archive_baidu_index
2025-04-14,秦皇岛,2591,730,1861,0,friend_archive_baidu_index
2025-04-15,秦皇岛,2723,715,2008,0,friend_archive_baidu_index
2025-04-16,秦皇岛,2815,734,2081,0,friend_archive_baidu_index
2025-04-17,秦皇岛,2821,749,2072,0,friend_archive_baidu_index
2025-04-18,秦皇岛,2716,647,2069,0,friend_archive_baidu_index
2025-04-19,秦皇岛,2297,282,2015,1,friend_archive_baidu_index
2025-04-20,秦皇岛,2058,247,1811,1,friend_archive_baidu_index
2025-04-21,秦皇岛,2794,751,2043,0,friend_archive_baidu_index
2025-04-22,秦皇岛,2597,752,1845,0,friend_archive_baidu_index
2025-04-23,秦皇岛,2589,640,1949,0,friend_archive_baidu_index
2025-04-24,秦皇岛,2686,721,1965,0,friend_archive_baidu_index
2025-04-25,秦皇岛,3070,730,2340,0,friend_archive_baidu_index
2025-04-26,秦皇岛,2666,332,2334,1,friend_archive_baidu_index
2025-04-27,秦皇岛,3176,817,2359,1,friend_archive_baidu_index
2025-04-28,秦皇岛,3268,791,2477,0,friend_archive_baidu_index
2025-04-29,秦皇岛,3382,741,2641,0,friend_archive_baidu_index
2025-04-30,秦皇岛,4008,779,3229,0,friend_archive_baidu_index
2025-05-01,秦皇岛,3858,226,3632,0,friend_archive_baidu_index
2025-05-02,秦皇岛,3758,228,3530,0,friend_archive_baidu_index
2025-05-03,秦皇岛,3342,215,3127,1,friend_archive_baidu_index
2025-05-04,秦皇岛,2857,257,2600,1,friend_archive_baidu_index
2025-05-05,秦皇岛,2606,330,2276,0,friend_archive_baidu_index
2025-05-06,秦皇岛,2884,800,2084,0,friend_archive_baidu_index
2025-05-07,秦皇岛,2828,718,2110,0,friend_archive_baidu_index
2025-05-08,秦皇岛,2625,653,1972,0,friend_archive_baidu_index
2025-05-09,秦皇岛,2445,563,1882,0,friend_archive_baidu_index
2025-05-10,秦皇岛,2133,268,1865,1,friend_archive_baidu_index
2025-05-11,秦皇岛,2071,270,1801,1,friend_archive_baidu_index
2025-05-12,秦皇岛,2693,740,1953,0,friend_archive_baidu_index
2025-05-13,秦皇岛,2731,730,2001,0,friend_archive_baidu_index
2025-05-14,秦皇岛,2694,712,1982,0,friend_archive_baidu_index
2025-05-15,秦皇岛,2476,594,1882,0,friend_archive_baidu_index
2025-05-16,秦皇岛,2619,667,1952,0,friend_archive_baidu_index
2025-05-17,秦皇岛,2227,296,1931,1,friend_archive_baidu_index
2025-05-18,秦皇岛,2083,260,1823,1,friend_archive_baidu_index
2025-05-19,秦皇岛,2684,729,1955,0,friend_archive_baidu_index
2025-05-20,秦皇岛,2614,698,1916,0,friend_archive_baidu_index
2025-05-21,秦皇岛,2485,704,1781,0,friend_archive_baidu_index
2025-05-22,秦皇岛,2646,727,1919,0,friend_archive_baidu_index
2025-05-23,秦皇岛,2644,709,1935,0,friend_archive_baidu_index
2025-05-24,秦皇岛,2138,290,1848,1,friend_archive_baidu_index
2025-05-25,秦皇岛,2101,309,1792,1,friend_archive_baidu_index
2025-05-26,秦皇岛,2620,720,1900,0,friend_archive_baidu_index
2025-05-27,秦皇岛,2450,627,1823,0,friend_archive_baidu_index
2025-05-28,秦皇岛,2561,698,1863,0,friend_archive_baidu_index
2025-05-29,秦皇岛,2666,687,1979,0,friend_archive_baidu_index
2025-05-30,秦皇岛,2738,645,2093,0,friend_archive_baidu_index
2025-05-31,秦皇岛,2553,231,2322,1,friend_archive_baidu_index
2025-06-01,秦皇岛,2276,234,2042,1,friend_archive_baidu_index
2025-06-02,秦皇岛,2628,350,2278,0,friend_archive_baidu_index
2025-06-03,秦皇岛,3231,854,2377,0,friend_archive_baidu_index
2025-06-04,秦皇岛,3025,777,2248,0,friend_archive_baidu_index
2025-06-05,秦皇岛,2846,687,2159,0,friend_archive_baidu_index
2025-06-06,秦皇岛,2866,690,2176,0,friend_archive_baidu_index
2025-06-07,秦皇岛,2456,278,2178,1,friend_archive_baidu_index
2025-06-08,秦皇岛,2385,242,2143,1,friend_archive_baidu_index
2025-06-09,秦皇岛,3348,785,2563,0,friend_archive_baidu_index
2025-06-10,秦皇岛,3399,727,2672,0,friend_archive_baidu_index
2025-06-11,秦皇岛,3261,656,2605,0,friend_archive_baidu_index
2025-06-12,秦皇岛,3294,720,2574,0,friend_archive_baidu_index
2025-06-13,秦皇岛,3254,699,2555,0,friend_archive_baidu_index
2025-06-14,秦皇岛,2825,313,2512,1,friend_archive_baidu_index
2025-06-15,秦皇岛,2892,260,2632,1,friend_archive_baidu_index
2025-06-16,秦皇岛,3781,827,2954,0,friend_archive_baidu_index
2025-06-17,秦皇岛,3954,811,3143,0,friend_archive_baidu_index
2025-06-18,秦皇岛,3647,786,2861,0,friend_archive_baidu_index
2025-06-19,秦皇岛,3375,701,2674,0,friend_archive_baidu_index
2025-06-20,秦皇岛,3391,713,2678,0,friend_archive_baidu_index
2025-06-21,秦皇岛,3011,349,2662,1,friend_archive_baidu_index
2025-06-22,秦皇岛,2972,287,2685,1,friend_archive_baidu_index
2025-06-23,秦皇岛,3871,853,3018,0,friend_archive_baidu_index
2025-06-24,秦皇岛,4154,866,3288,0,friend_archive_baidu_index
2025-06-25,秦皇岛,4781,865,3916,0,friend_archive_baidu_index
2025-06-26,秦皇岛,4842,854,3988,0,friend_archive_baidu_index
2025-06-27,秦皇岛,5125,848,4277,0,friend_archive_baidu_index
2025-06-28,秦皇岛,4509,383,4126,1,friend_archive_baidu_index
2025-06-29,秦皇岛,4293,372,3921,1,friend_archive_baidu_index
2025-06-30,秦皇岛,5008,874,4134,0,friend_archive_baidu_index
2025-07-01,秦皇岛,4815,860,3955,0,friend_archive_baidu_index
2025-07-02,秦皇岛,4932,868,4064,0,friend_archive_baidu_index
2025-07-03,秦皇岛,4725,846,3879,0,friend_archive_baidu_index
2025-07-04,秦皇岛,4799,851,3948,0,friend_archive_baidu_index
2025-07-05,秦皇岛,4161,409,3752,1,friend_archive_baidu_index
2025-07-06,秦皇岛,4074,324,3750,1,friend_archive_baidu_index
2025-07-07,秦皇岛,4864,867,3997,0,friend_archive_baidu_index
2025-07-08,秦皇岛,4438,842,3596,0,friend_archive_baidu_index
2025-07-09,秦皇岛,4660,860,3800,0,friend_archive_baidu_index
2025-07-10,秦皇岛,4389,847,3542,0,friend_archive_baidu_index
2025-07-11,秦皇岛,4515,844,3671,0,friend_archive_baidu_index
2025-07-12,秦皇岛,4090,426,3664,1,friend_archive_baidu_index
2025-07-13,秦皇岛,4087,310,3777,1,friend_archive_baidu_index
2025-07-14,秦皇岛,4974,877,4097,0,friend_archive_baidu_index
2025-07-15,秦皇岛,5034,877,4157,0,friend_archive_baidu_index
2025-07-16,秦皇岛,5016,850,4166,0,friend_archive_baidu_index
2025-07-17,秦皇岛,4952,856,4096,0,friend_archive_baidu_index
2025-07-18,秦皇岛,4894,849,4045,0,friend_archive_baidu_index
2025-07-19,秦皇岛,4513,375,4138,1,friend_archive_baidu_index
2025-07-20,秦皇岛,4745,352,4393,1,friend_archive_baidu_index
2025-07-21,秦皇岛,5758,915,4843,0,friend_archive_baidu_index
2025-07-22,秦皇岛,4379,873,3506,0,friend_archive_baidu_index
2025-07-23,秦皇岛,5595,878,4717,0,friend_archive_baidu_index
2025-07-24,秦皇岛,5873,883,4990,0,friend_archive_baidu_index
2025-07-25,秦皇岛,5541,870,4671,0,friend_archive_baidu_index
2025-07-26,秦皇岛,5101,416,4685,1,friend_archive_baidu_index
2025-07-27,秦皇岛,4925,343,4582,1,friend_archive_baidu_index
2025-07-28,秦皇岛,6071,899,5172,0,friend_archive_baidu_index
2025-07-29,秦皇岛,6279,957,5322,0,friend_archive_baidu_index
2025-07-30,秦皇岛,5080,882,4198,0,friend_archive_baidu_index
2025-07-31,秦皇岛,5542,852,4690,0,friend_archive_baidu_index
2025-08-01,秦皇岛,5778,876,4902,0,friend_archive_baidu_index
2025-08-02,秦皇岛,5364,408,4956,1,friend_archive_baidu_index
2025-08-03,秦皇岛,5438,360,5078,1,friend_archive_baidu_index
2025-08-04,秦皇岛,6113,898,5215,0,friend_archive_baidu_index
2025-08-05,秦皇岛,5910,872,5038,0,friend_archive_baidu_index
2025-08-06,秦皇岛,5862,859,5003,0,friend_archive_baidu_index
2025-08-07,秦皇岛,5688,854,4834,0,friend_archive_baidu_index
2025-08-08,秦皇岛,5643,864,4779,0,friend_archive_baidu_index
2025-08-09,秦皇岛,4961,369,4592,1,friend_archive_baidu_index
2025-08-10,秦皇岛,4696,301,4395,1,friend_archive_baidu_index
2025-08-11,秦皇岛,5690,867,4823,0,friend_archive_baidu_index
2025-08-12,秦皇岛,5389,853,4536,0,friend_archive_baidu_index
2025-08-13,秦皇岛,5324,844,4480,0,friend_archive_baidu_index
2025-08-14,秦皇岛,5193,834,4359,0,friend_archive_baidu_index
2025-08-15,秦皇岛,4954,724,4230,0,friend_archive_baidu_index
2025-08-16,秦皇岛,4239,310,3929,1,friend_archive_baidu_index
2025-08-17,秦皇岛,3678,265,3413,1,friend_archive_baidu_index
2025-08-18,秦皇岛,4491,843,3648,0,friend_archive_baidu_index
2025-08-19,秦皇岛,4301,718,3583,0,friend_archive_baidu_index
2025-08-20,秦皇岛,4006,718,3288,0,friend_archive_baidu_index
2025-08-21,秦皇岛,3767,636,3131,0,friend_archive_baidu_index
2025-08-22,秦皇岛,3661,642,3019,0,friend_archive_baidu_index
2025-08-23,秦皇岛,3156,253,2903,1,friend_archive_baidu_index
2025-08-24,秦皇岛,2905,207,2698,1,friend_archive_baidu_index
2025-08-25,秦皇岛,3413,701,2712,0,friend_archive_baidu_index
2025-08-26,秦皇岛,3219,633,2586,0,friend_archive_baidu_index
2025-08-27,秦皇岛,3186,582,2604,0,friend_archive_baidu_index
2025-08-28,秦皇岛,3275,592,2683,0,friend_archive_baidu_index
2025-08-29,秦皇岛,2843,492,2351,0,friend_archive_baidu_index
2025-08-30,秦皇岛,2404,256,2148,1,friend_archive_baidu_index
2025-08-31,秦皇岛,2225,204,2021,1,friend_archive_baidu_index
2025-09-01,秦皇岛,2568,594,1974,0,friend_archive_baidu_index
2025-09-02,秦皇岛,2378,512,1866,0,friend_archive_baidu_index
2025-09-03,秦皇岛,2046,412,1634,0,friend_archive_baidu_index
2025-09-04,秦皇岛,2328,485,1843,0,friend_archive_baidu_index
2025-09-05,秦皇岛,2164,437,1727,0,friend_archive_baidu_index
2025-09-06,秦皇岛,1956,223,1733,1,friend_archive_baidu_index
2025-09-07,秦皇岛,1832,190,1642,1,friend_archive_baidu_index
2025-09-08,秦皇岛,2262,569,1693,0,friend_archive_baidu_index
2025-09-09,秦皇岛,2250,527,1723,0,friend_archive_baidu_index
2025-09-10,秦皇岛,2161,487,1674,0,friend_archive_baidu_index
2025-09-11,秦皇岛,2338,516,1822,0,friend_archive_baidu_index
2025-09-12,秦皇岛,2060,513,1547,0,friend_archive_baidu_index
2025-09-13,秦皇岛,2110,222,1888,1,friend_archive_baidu_index
2025-09-14,秦皇岛,1968,211,1757,1,friend_archive_baidu_index
2025-09-15,秦皇岛,2347,560,1787,0,friend_archive_baidu_index
2025-09-16,秦皇岛,2451,530,1921,0,friend_archive_baidu_index
2025-09-17,秦皇岛,2333,521,1812,0,friend_archive_baidu_index
2025-09-18,秦皇岛,2225,478,1747,0,friend_archive_baidu_index
2025-09-19,秦皇岛,2142,420,1722,0,friend_archive_baidu_index
2025-09-20,秦皇岛,2021,240,1781,1,friend_archive_baidu_index
2025-09-21,秦皇岛,1877,207,1670,1,friend_archive_baidu_index
2025-09-22,秦皇岛,2352,519,1833,0,friend_archive_baidu_index
2025-09-23,秦皇岛,2308,495,1813,0,friend_archive_baidu_index
2025-09-24,秦皇岛,2132,461,1671,0,friend_archive_baidu_index
2025-09-25,秦皇岛,2199,433,1766,0,friend_archive_baidu_index
2025-09-26,秦皇岛,2174,423,1751,0,friend_archive_baidu_index
2025-09-27,秦皇岛,1994,239,1755,1,friend_archive_baidu_index
2025-09-28,秦皇岛,2476,560,1916,1,friend_archive_baidu_index
2025-09-29,秦皇岛,2522,470,2052,0,friend_archive_baidu_index
2025-09-30,秦皇岛,2873,485,2388,0,friend_archive_baidu_index
2025-10-01,秦皇岛,3121,195,2926,0,friend_archive_baidu_index
2025-10-02,秦皇岛,3396,231,3165,0,friend_archive_baidu_index
2025-10-03,秦皇岛,3104,169,2935,0,friend_archive_baidu_index
2025-10-04,秦皇岛,3132,201,2931,1,friend_archive_baidu_index
2025-10-05,秦皇岛,2742,184,2558,1,friend_archive_baidu_index
2025-10-06,秦皇岛,2339,157,2182,0,friend_archive_baidu_index
2025-10-07,秦皇岛,2251,218,2033,0,friend_archive_baidu_index
2025-10-08,秦皇岛,2121,216,1905,0,friend_archive_baidu_index
2025-10-09,秦皇岛,2146,453,1693,0,friend_archive_baidu_index
2025-10-10,秦皇岛,1947,406,1541,0,friend_archive_baidu_index
2025-10-11,秦皇岛,1869,405,1464,1,friend_archive_baidu_index
2025-10-12,秦皇岛,1498,163,1335,1,friend_archive_baidu_index
2025-10-13,秦皇岛,1791,383,1408,0,friend_archive_baidu_index
2025-10-14,秦皇岛,1697,343,1354,0,friend_archive_baidu_index
2025-10-15,秦皇岛,1776,411,1365,0,friend_archive_baidu_index
2025-10-16,秦皇岛,1788,347,1441,0,friend_archive_baidu_index
2025-10-17,秦皇岛,1738,354,1384,0,friend_archive_baidu_index
2025-10-18,秦皇岛,1507,188,1319,1,friend_archive_baidu_index
2025-10-19,秦皇岛,1422,172,1250,1,friend_archive_baidu_index
2025-10-20,秦皇岛,1618,324,1294,0,friend_archive_baidu_index
2025-10-21,秦皇岛,1619,369,1250,0,friend_archive_baidu_index
2025-10-22,秦皇岛,1601,355,1246,0,friend_archive_baidu_index
2025-10-23,秦皇岛,1536,357,1179,0,friend_archive_baidu_index
2025-10-24,秦皇岛,1404,338,1066,0,friend_archive_baidu_index
2025-10-25,秦皇岛,1249,184,1065,1,friend_archive_baidu_index
2025-10-26,秦皇岛,1270,184,1086,1,friend_archive_baidu_index
2025-10-27,秦皇岛,1392,301,1091,0,friend_archive_baidu_index
2025-10-28,秦皇岛,1323,305,1018,0,friend_archive_baidu_index
2025-10-29,秦皇岛,1369,321,1048,0,friend_archive_baidu_index
2025-10-30,秦皇岛,1358,346,1012,0,friend_archive_baidu_index
2025-10-31,秦皇岛,1338,338,1000,0,friend_archive_baidu_index
2025-11-01,秦皇岛,1173,179,994,1,friend_archive_baidu_index
2025-11-02,秦皇岛,1141,150,991,1,friend_archive_baidu_index
2025-11-03,秦皇岛,1357,364,993,0,friend_archive_baidu_index
2025-11-04,秦皇岛,1313,323,990,0,friend_archive_baidu_index
2025-11-05,秦皇岛,1343,364,979,0,friend_archive_baidu_index
2025-11-06,秦皇岛,1336,352,984,0,friend_archive_baidu_index
2025-11-07,秦皇岛,1299,305,994,0,friend_archive_baidu_index
2025-11-08,秦皇岛,1182,191,991,1,friend_archive_baidu_index
2025-11-09,秦皇岛,1127,159,968,1,friend_archive_baidu_index
2025-11-10,秦皇岛,1312,338,974,0,friend_archive_baidu_index
2025-11-11,秦皇岛,1385,406,979,0,friend_archive_baidu_index
2025-11-12,秦皇岛,1308,316,992,0,friend_archive_baidu_index
2025-11-13,秦皇岛,1269,293,976,0,friend_archive_baidu_index
2025-11-14,秦皇岛,1336,349,987,0,friend_archive_baidu_index
2025-11-15,秦皇岛,1153,173,980,1,friend_archive_baidu_index
2025-11-16,秦皇岛,1099,137,962,1,friend_archive_baidu_index
2025-11-17,秦皇岛,1348,360,988,0,friend_archive_baidu_index
2025-11-18,秦皇岛,1314,323,991,0,friend_archive_baidu_index
2025-11-19,秦皇岛,1274,302,972,0,friend_archive_baidu_index
2025-11-20,秦皇岛,1274,299,975,0,friend_archive_baidu_index
2025-11-21,秦皇岛,1235,265,970,0,friend_archive_baidu_index
2025-11-22,秦皇岛,1130,152,978,1,friend_archive_baidu_index
2025-11-23,秦皇岛,1154,162,992,1,friend_archive_baidu_index
2025-11-24,秦皇岛,1369,377,992,0,friend_archive_baidu_index
2025-11-25,秦皇岛,1323,330,993,0,friend_archive_baidu_index
2025-11-26,秦皇岛,1333,323,1010,0,friend_archive_baidu_index
2025-11-27,秦皇岛,1310,295,1015,0,friend_archive_baidu_index
2025-11-28,秦皇岛,1293,305,988,0,friend_archive_baidu_index
2025-11-29,秦皇岛,1163,166,997,1,friend_archive_baidu_index
2025-11-30,秦皇岛,1130,159,971,1,friend_archive_baidu_index
2025-12-01,秦皇岛,1322,329,993,0,friend_archive_baidu_index
2025-12-02,秦皇岛,1421,333,1088,0,friend_archive_baidu_index
2025-12-03,秦皇岛,1360,333,1027,0,friend_archive_baidu_index
2025-12-04,秦皇岛,1328,324,1004,0,friend_archive_baidu_index
2025-12-05,秦皇岛,1295,301,994,0,friend_archive_baidu_index
2025-12-06,秦皇岛,1149,168,981,1,friend_archive_baidu_index
2025-12-07,秦皇岛,1127,148,979,1,friend_archive_baidu_index
2025-12-08,秦皇岛,1297,315,982,0,friend_archive_baidu_index
2025-12-09,秦皇岛,1342,347,995,0,friend_archive_baidu_index
2025-12-10,秦皇岛,1292,305,987,0,friend_archive_baidu_index
2025-12-11,秦皇岛,1333,330,1003,0,friend_archive_baidu_index
2025-12-12,秦皇岛,1373,309,1064,0,friend_archive_baidu_index
2025-12-13,秦皇岛,1159,177,982,1,friend_archive_baidu_index
2025-12-14,秦皇岛,1162,177,985,1,friend_archive_baidu_index
2025-12-15,秦皇岛,1308,312,996,0,friend_archive_baidu_index
2025-12-16,秦皇岛,1323,346,977,0,friend_archive_baidu_index
2025-12-17,秦皇岛,1275,329,946,0,friend_archive_baidu_index
2025-12-18,秦皇岛,1319,343,976,0,friend_archive_baidu_index
2025-12-19,秦皇岛,1215,268,947,0,friend_archive_baidu_index
2025-12-20,秦皇岛,1116,170,946,1,friend_archive_baidu_index
2025-12-21,秦皇岛,1120,161,959,1,friend_archive_baidu_index
2025-12-22,秦皇岛,1281,304,977,0,friend_archive_baidu_index
2025-12-23,秦皇岛,1267,288,979,0,friend_archive_baidu_index
2025-12-24,秦皇岛,1286,316,970,0,friend_archive_baidu_index
2025-12-25,秦皇岛,1262,284,978,0,friend_archive_baidu_index
2025-12-26,秦皇岛,1293,332,961,0,friend_archive_baidu_index
2025-12-27,秦皇岛,1114,151,963,1,friend_archive_baidu_index
2025-12-28,秦皇岛,1146,180,966,1,friend_archive_baidu_index
2025-12-29,秦皇岛,1322,343,979,0,friend_archive_baidu_index
2025-12-30,秦皇岛,1290,310,980,0,friend_archive_baidu_index
2025-12-31,秦皇岛,1252,270,982,0,friend_archive_baidu_index
2026-01-01,秦皇岛,1137,114,1023,0,friend_archive_baidu_index
2026-01-02,秦皇岛,1132,158,974,0,friend_archive_baidu_index
2026-01-03,秦皇岛,1100,158,942,1,friend_archive_baidu_index
2026-01-04,秦皇岛,1238,312,926,1,friend_archive_baidu_index
2026-01-05,秦皇岛,1229,301,928,0,friend_archive_baidu_index
2026-01-06,秦皇岛,1235,301,934,0,friend_archive_baidu_index
2026-01-07,秦皇岛,1195,278,917,0,friend_archive_baidu_index
2026-01-08,秦皇岛,1224,284,940,0,friend_archive_baidu_index
2026-01-09,秦皇岛,1198,268,930,0,friend_archive_baidu_index
2026-01-10,秦皇岛,1072,140,932,1,friend_archive_baidu_index
2026-01-11,秦皇岛,1089,157,932,1,friend_archive_baidu_index
2026-01-12,秦皇岛,1209,281,928,0,friend_archive_baidu_index
2026-01-13,秦皇岛,1256,324,932,0,friend_archive_baidu_index
2026-01-14,秦皇岛,1218,279,939,0,friend_archive_baidu_index
2026-01-15,秦皇岛,1241,313,928,0,friend_archive_baidu_index
2026-01-16,秦皇岛,1188,257,931,0,friend_archive_baidu_index
2026-01-17,秦皇岛,1076,137,939,1,friend_archive_baidu_index
2026-01-18,秦皇岛,1103,161,942,1,friend_archive_baidu_index
2026-01-19,秦皇岛,1249,309,940,0,friend_archive_baidu_index
2026-01-20,秦皇岛,1261,313,948,0,friend_archive_baidu_index
2026-01-21,秦皇岛,1219,282,937,0,friend_archive_baidu_index
2026-01-22,秦皇岛,1213,282,931,0,friend_archive_baidu_index
2026-01-23,秦皇岛,1219,282,937,0,friend_archive_baidu_index
2026-01-24,秦皇岛,1083,137,946,1,friend_archive_baidu_index
2026-01-25,秦皇岛,1082,157,925,1,friend_archive_baidu_index
2026-01-26,秦皇岛,1225,295,930,0,friend_archive_baidu_index
2026-01-27,秦皇岛,1201,262,939,0,friend_archive_baidu_index
2026-01-28,秦皇岛,1242,290,952,0,friend_archive_baidu_index
2026-01-29,秦皇岛,1217,270,947,0,friend_archive_baidu_index
2026-01-30,秦皇岛,1209,248,961,0,friend_archive_baidu_index
2026-01-31,秦皇岛,1104,168,936,1,friend_archive_baidu_index
2026-02-01,秦皇岛,1085,150,935,1,friend_archive_baidu_index
2026-02-02,秦皇岛,1206,265,941,0,friend_archive_baidu_index
2026-02-03,秦皇岛,1201,262,939,0,friend_archive_baidu_index
2026-02-04,秦皇岛,1250,304,946,0,friend_archive_baidu_index
2026-02-05,秦皇岛,1235,279,956,0,friend_archive_baidu_index
2026-02-06,秦皇岛,1231,276,955,0,friend_archive_baidu_index
2026-02-07,秦皇岛,1109,154,955,1,friend_archive_baidu_index
2026-02-08,秦皇岛,1110,162,948,1,friend_archive_baidu_index
2026-02-09,秦皇岛,1258,291,967,0,friend_archive_baidu_index
2026-02-10,秦皇岛,1185,225,960,0,friend_archive_baidu_index
2026-02-11,秦皇岛,1238,264,974,0,friend_archive_baidu_index
2026-02-12,秦皇岛,1199,225,974,0,friend_archive_baidu_index
2026-02-13,秦皇岛,1176,198,978,0,friend_archive_baidu_index
2026-02-14,秦皇岛,1109,155,954,1,friend_archive_baidu_index
2026-02-15,秦皇岛,1054,101,953,1,friend_archive_baidu_index
2026-02-16,秦皇岛,1028,106,922,0,friend_archive_baidu_index
2026-02-17,秦皇岛,1079,89,990,0,friend_archive_baidu_index
2026-02-18,秦皇岛,1228,89,1139,0,friend_archive_baidu_index
2026-02-19,秦皇岛,1347,121,1226,0,friend_archive_baidu_index
2026-02-20,秦皇岛,1470,110,1360,0,friend_archive_baidu_index
2026-02-21,秦皇岛,1487,112,1375,1,friend_archive_baidu_index
2026-02-22,秦皇岛,1333,135,1198,1,friend_archive_baidu_index
2026-02-23,秦皇岛,1227,133,1094,0,friend_archive_baidu_index
2026-02-24,秦皇岛,1327,276,1051,0,friend_archive_baidu_index
2026-02-25,秦皇岛,1807,470,1337,0,friend_archive_baidu_index
2026-02-26,秦皇岛,1454,363,1091,0,friend_archive_baidu_index
2026-02-27,秦皇岛,1361,307,1054,0,friend_archive_baidu_index
2026-02-28,秦皇岛,1302,284,1018,1,friend_archive_baidu_index
2026-03-01,秦皇岛,1136,168,968,1,friend_archive_baidu_index
2026-03-02,秦皇岛,1258,302,956,0,friend_archive_baidu_index
2026-03-03,秦皇岛,1233,271,962,0,friend_archive_baidu_index
2026-03-04,秦皇岛,1196,256,940,0,friend_archive_baidu_index
2026-03-05,秦皇岛,1240,264,976,0,friend_archive_baidu_index
2026-03-06,秦皇岛,1214,268,946,0,friend_archive_baidu_index
2026-03-07,秦皇岛,1135,165,970,1,friend_archive_baidu_index
2026-03-08,秦皇岛,1121,144,977,1,friend_archive_baidu_index
2026-03-09,秦皇岛,1301,316,985,0,friend_archive_baidu_index
2026-03-10,秦皇岛,1208,274,934,0,friend_archive_baidu_index
2026-03-11,秦皇岛,1259,305,954,0,friend_archive_baidu_index
2026-03-12,秦皇岛,1229,287,942,0,friend_archive_baidu_index
2026-03-13,秦皇岛,1271,291,980,0,friend_archive_baidu_index
2026-03-14,秦皇岛,1128,159,969,1,friend_archive_baidu_index
2026-03-15,秦皇岛,1128,146,982,1,friend_archive_baidu_index
2026-03-16,秦皇岛,1277,298,979,0,friend_archive_baidu_index
2026-03-17,秦皇岛,1275,284,991,0,friend_archive_baidu_index
2026-03-18,秦皇岛,1274,279,995,0,friend_archive_baidu_index
2026-03-19,秦皇岛,1293,313,980,0,friend_archive_baidu_index
2026-03-20,秦皇岛,1280,284,996,0,friend_archive_baidu_index
2026-03-21,秦皇岛,1117,152,965,1,friend_archive_baidu_index
2026-03-22,秦皇岛,1119,158,961,1,friend_archive_baidu_index
2026-03-23,秦皇岛,1311,329,982,0,friend_archive_baidu_index
2026-03-24,秦皇岛,1268,287,981,0,friend_archive_baidu_index
2026-03-25,秦皇岛,1223,264,959,0,friend_archive_baidu_index
2026-03-26,秦皇岛,1297,326,971,0,friend_archive_baidu_index
2026-03-27,秦皇岛,1261,264,997,0,friend_archive_baidu_index
2026-03-28,秦皇岛,1148,129,1019,1,friend_archive_baidu_index
2026-03-29,秦皇岛,1321,154,1167,1,friend_archive_baidu_index
2026-03-30,秦皇岛,1869,411,1458,0,friend_archive_baidu_index
2026-03-31,秦皇岛,1638,377,1261,0,friend_archive_baidu_index
2026-04-01,秦皇岛,1564,366,1198,0,friend_archive_baidu_index
2026-04-02,秦皇岛,1565,344,1221,0,friend_archive_baidu_index
2026-04-03,秦皇岛,1658,315,1343,0,friend_archive_baidu_index
2026-04-04,秦皇岛,1460,121,1339,1,friend_archive_baidu_index
2026-04-05,秦皇岛,1288,142,1146,1,friend_archive_baidu_index
2026-04-06,秦皇岛,1272,168,1104,0,friend_archive_baidu_index
2026-04-07,秦皇岛,1453,428,1025,0,friend_archive_baidu_index
2026-04-08,秦皇岛,1362,347,1015,0,friend_archive_baidu_index
2026-04-09,秦皇岛,1415,323,1092,0,friend_archive_baidu_index
2026-04-10,秦皇岛,1399,295,1104,0,friend_archive_baidu_index
2026-04-11,秦皇岛,1208,177,1031,1,friend_archive_baidu_index
2026-04-12,秦皇岛,1170,137,1033,1,friend_archive_baidu_index
2026-04-13,秦皇岛,1459,309,1150,0,friend_archive_baidu_index
2026-04-14,秦皇岛,1505,336,1169,0,friend_archive_baidu_index
2026-04-15,秦皇岛,1511,323,1188,0,friend_archive_baidu_index
2026-04-16,秦皇岛,1507,313,1194,0,friend_archive_baidu_index
2026-04-17,秦皇岛,1431,276,1155,0,friend_archive_baidu_index
2026-04-18,秦皇岛,1321,166,1155,1,friend_archive_baidu_index
2026-04-19,秦皇岛,1283,137,1146,1,friend_archive_baidu_index
2026-04-20,秦皇岛,1578,327,1251,0,friend_archive_baidu_index
2026-04-21,秦皇岛,1584,341,1243,0,friend_archive_baidu_index
2026-04-22,秦皇岛,1566,316,1250,0,friend_archive_baidu_index
2026-04-23,秦皇岛,1637,326,1311,0,friend_archive_baidu_index
2026-04-24,秦皇岛,1612,295,1317,0,friend_archive_baidu_index
2026-04-25,秦皇岛,1490,183,1307,1,friend_archive_baidu_index
