date,region_code,visitor_estimate_q50,demand_scenario,data_basis,parking_capacity_basis,permanent_capacity_available,temporary_capacity_available,peak_spaces_required,permanent_spaces_open,temporary_spaces_open,unserved_spaces,capacity_status,parking_transfer_vehicle_demand,parking_transfer_visitor_demand,parking_management_action,recommended_shuttle_vehicles,entry_early_shift,entry_middle_shift,entry_late_shift,entry_staff_shifts,parking_early_shift,parking_middle_shift,parking_late_shift,parking_staff_shifts,driver_early_shift,driver_middle_shift,driver_late_shift,driver_staff_shifts,recommended_total_staff_shifts,output_status,forecast_quantile,parameter_basis,parameter_note,season,selected_temporary_spaces,selected_shuttle_vehicles,selected_staff_shifts,parking_unserved_spaces,shuttle_shortfall,staff_shortfall,standardized_experience_loss,relative_operating_cost,objective,risk_penalty,optimization_status
2026-03-03,SHG,13489.42812540186,stress,derived_planning_value,verified_node_with_holiday_buffer,2225,1000,1842,1842,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,6,11,0,11,22,5,1,5,11,3,0,3,6,39,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,"1,000 temporary spaces follows the 2023 May Day holiday expansion case and is available only in the stress/emergency scenario.",low_season,0.0,6.0,39.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-03-04,SHG,13489.42812540186,stress,derived_planning_value,verified_node_with_holiday_buffer,2225,1000,1842,1842,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,6,11,0,11,22,5,1,5,11,3,0,3,6,39,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,"1,000 temporary spaces follows the 2023 May Day holiday expansion case and is available only in the stress/emergency scenario.",low_season,0.0,6.0,39.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-03-05,SHG,13611.194540639892,stress,derived_planning_value,verified_node_with_holiday_buffer,2225,1000,1858,1858,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,6,11,0,11,22,6,0,6,12,3,0,3,6,40,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,"1,000 temporary spaces follows the 2023 May Day holiday expansion case and is available only in the stress/emergency scenario.",low_season,0.0,6.0,40.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-03-06,SHG,14884.6712833465,stress,derived_planning_value,verified_node_with_holiday_buffer,2225,1000,2032,2032,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,6,12,0,12,24,6,1,6,13,3,0,3,6,43,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,"1,000 temporary spaces follows the 2023 May Day holiday expansion case and is available only in the stress/emergency scenario.",low_season,0.0,6.0,43.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-03-07,SHG,41171.30983421775,stress,derived_planning_value,verified_node_with_holiday_buffer,2225,1000,5620,2225,1000,2395,parking_overflow_unserved,2395,5988,outer_park_and_ride_or_timed_reservation,17,32,1,32,65,17,0,17,34,8,1,8,17,116,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,"1,000 temporary spaces follows the 2023 May Day holiday expansion case and is available only in the stress/emergency scenario.",low_season,1000.0,17.0,116.0,2395.0,0.0,0.0,0.3835409252669039,2.8,4.334163701067616,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-03-08,SHG,45784.3006660072,stress,derived_planning_value,verified_node_with_holiday_buffer,2225,1000,6250,2225,1000,3025,parking_overflow_unserved,3025,7563,outer_park_and_ride_or_timed_reservation,18,36,0,36,72,19,0,19,38,9,0,9,18,128,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,"1,000 temporary spaces follows the 2023 May Day holiday expansion case and is available only in the stress/emergency scenario.",low_season,0.0,18.0,128.0,4025.0,0.0,0.0,0.5796,2.2,4.5184,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-03-09,SHG,15369.350251928732,stress,derived_planning_value,verified_node_with_holiday_buffer,2225,1000,2098,2098,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,7,12,1,12,25,6,1,6,13,3,1,3,7,45,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,"1,000 temporary spaces follows the 2023 May Day holiday expansion case and is available only in the stress/emergency scenario.",low_season,0.0,7.0,45.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-03-10,SHG,13489.42812540186,stress,derived_planning_value,verified_node_with_holiday_buffer,2225,1000,1842,1842,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,6,11,0,11,22,5,1,5,11,3,0,3,6,39,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,"1,000 temporary spaces follows the 2023 May Day holiday expansion case and is available only in the stress/emergency scenario.",low_season,0.0,6.0,39.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-03-11,SHG,13489.42812540186,stress,derived_planning_value,verified_node_with_holiday_buffer,2225,1000,1842,1842,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,6,11,0,11,22,5,1,5,11,3,0,3,6,39,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,"1,000 temporary spaces follows the 2023 May Day holiday expansion case and is available only in the stress/emergency scenario.",low_season,0.0,6.0,39.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-03-12,SHG,13836.938445406386,stress,derived_planning_value,verified_node_with_holiday_buffer,2225,1000,1889,1889,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,6,11,0,11,22,6,0,6,12,3,0,3,6,40,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,"1,000 temporary spaces follows the 2023 May Day holiday expansion case and is available only in the stress/emergency scenario.",low_season,0.0,6.0,40.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-03-13,SHG,14716.231814604716,stress,derived_planning_value,verified_node_with_holiday_buffer,2225,1000,2009,2009,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,6,11,1,11,23,6,0,6,12,3,0,3,6,41,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,"1,000 temporary spaces follows the 2023 May Day holiday expansion case and is available only in the stress/emergency scenario.",low_season,0.0,6.0,41.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-03-14,SHG,46096.80996197226,stress,derived_planning_value,verified_node_with_holiday_buffer,2225,1000,6293,2225,1000,3068,parking_overflow_unserved,3068,7670,outer_park_and_ride_or_timed_reservation,19,36,1,36,73,19,0,19,38,9,1,9,19,130,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,"1,000 temporary spaces follows the 2023 May Day holiday expansion case and is available only in the stress/emergency scenario.",low_season,0.0,19.0,130.0,4068.0,0.0,0.0,0.5817892896869538,2.2,4.527157158747816,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-03-15,SHG,48203.24219232636,stress,derived_planning_value,verified_node_with_holiday_buffer,2225,1000,6580,2225,1000,3355,parking_overflow_unserved,3355,8388,outer_park_and_ride_or_timed_reservation,19,38,0,38,76,20,0,20,40,9,1,9,19,135,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,"1,000 temporary spaces follows the 2023 May Day holiday expansion case and is available only in the stress/emergency scenario.",low_season,0.0,19.0,135.0,4355.0,0.0,0.0,0.5956686930091186,2.2,4.582674772036475,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-03-16,SHG,17273.8466156971,stress,derived_planning_value,verified_node_with_holiday_buffer,2225,1000,2358,2225,133,0,temporary_capacity_required,0,0,on_site_capacity_sufficient,7,13,1,13,27,7,1,7,15,3,1,3,7,49,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,"1,000 temporary spaces follows the 2023 May Day holiday expansion case and is available only in the stress/emergency scenario.",low_season,200.0,7.0,49.0,0.0,0.0,0.0,0.0,2.32,2.32,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-03-17,SHG,13489.42812540186,stress,derived_planning_value,verified_node_with_holiday_buffer,2225,1000,1842,1842,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,6,11,0,11,22,5,1,5,11,3,0,3,6,39,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,"1,000 temporary spaces follows the 2023 May Day holiday expansion case and is available only in the stress/emergency scenario.",low_season,0.0,6.0,39.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-03-18,SHG,13540.667444516615,stress,derived_planning_value,verified_node_with_holiday_buffer,2225,1000,1849,1849,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,6,11,0,11,22,6,0,6,12,3,0,3,6,40,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,"1,000 temporary spaces follows the 2023 May Day holiday expansion case and is available only in the stress/emergency scenario.",low_season,0.0,6.0,40.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-03-19,SHG,14512.734911333251,stress,derived_planning_value,verified_node_with_holiday_buffer,2225,1000,1981,1981,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,6,11,1,11,23,6,0,6,12,3,0,3,6,41,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,"1,000 temporary spaces follows the 2023 May Day holiday expansion case and is available only in the stress/emergency scenario.",low_season,0.0,6.0,41.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-03-20,SHG,17802.40234760925,stress,derived_planning_value,verified_node_with_holiday_buffer,2225,1000,2431,2225,206,0,temporary_capacity_required,0,0,on_site_capacity_sufficient,7,14,0,14,28,7,1,7,15,3,1,3,7,50,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,"1,000 temporary spaces follows the 2023 May Day holiday expansion case and is available only in the stress/emergency scenario.",low_season,200.0,7.0,50.0,6.0,0.0,0.0,0.002221308103661045,2.32,2.328885232414644,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-03-21,SHG,44883.36697811252,stress,derived_planning_value,verified_node_with_holiday_buffer,2225,1000,6127,2225,1000,2902,parking_overflow_unserved,2902,7255,outer_park_and_ride_or_timed_reservation,18,35,1,35,71,18,1,18,37,9,0,9,18,126,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,"1,000 temporary spaces follows the 2023 May Day holiday expansion case and is available only in the stress/emergency scenario.",low_season,0.0,18.0,126.0,3902.0,0.0,0.0,0.5731679451607639,2.2,4.492671780643056,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-03-22,SHG,48450.44011561869,stress,derived_planning_value,verified_node_with_holiday_buffer,2225,1000,6614,2225,1000,3389,parking_overflow_unserved,3389,8473,outer_park_and_ride_or_timed_reservation,19,38,0,38,76,20,0,20,40,9,1,9,19,135,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,"1,000 temporary spaces follows the 2023 May Day holiday expansion case and is available only in the stress/emergency scenario.",low_season,0.0,19.0,135.0,4389.0,0.0,0.0,0.597233141820381,2.2,4.588932567281525,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-03-23,SHG,19433.006741224992,stress,derived_planning_value,verified_node_with_holiday_buffer,2225,1000,2653,2225,428,0,temporary_capacity_required,0,0,on_site_capacity_sufficient,8,15,1,15,31,8,0,8,16,4,0,4,8,55,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,"1,000 temporary spaces follows the 2023 May Day holiday expansion case and is available only in the stress/emergency scenario.",low_season,400.0,8.0,55.0,28.0,0.0,0.0,0.00949868073878628,2.44,2.477994722955145,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-03-24,SHG,13489.42812540186,stress,derived_planning_value,verified_node_with_holiday_buffer,2225,1000,1842,1842,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,6,11,0,11,22,5,1,5,11,3,0,3,6,39,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,"1,000 temporary spaces follows the 2023 May Day holiday expansion case and is available only in the stress/emergency scenario.",low_season,0.0,6.0,39.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-03-25,SHG,18275.74921493629,stress,derived_planning_value,verified_node_with_holiday_buffer,2225,1000,2495,2225,270,0,temporary_capacity_required,0,0,on_site_capacity_sufficient,8,14,1,14,29,7,1,7,15,4,0,4,8,52,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,"1,000 temporary spaces follows the 2023 May Day holiday expansion case and is available only in the stress/emergency scenario.",low_season,200.0,8.0,52.0,70.0,0.0,0.0,0.02525050100200401,2.32,2.421002004008016,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-03-26,SHG,23278.39049005265,stress,derived_planning_value,verified_node_with_holiday_buffer,2225,1000,3178,2225,953,0,temporary_capacity_required,0,0,on_site_capacity_sufficient,10,18,1,18,37,9,1,9,19,5,0,5,10,66,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,"1,000 temporary spaces follows the 2023 May Day holiday expansion case and is available only in the stress/emergency scenario.",low_season,1000.0,10.0,66.0,0.0,0.0,0.0,0.0,2.8,2.8,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-03-27,SHG,25972.468536381795,stress,derived_planning_value,verified_node_with_holiday_buffer,2225,1000,3546,2225,1000,321,parking_overflow_unserved,321,803,outer_park_and_ride_or_timed_reservation,11,20,1,20,41,11,0,11,22,5,1,5,11,74,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,"1,000 temporary spaces follows the 2023 May Day holiday expansion case and is available only in the stress/emergency scenario.",low_season,1000.0,11.0,74.0,321.0,0.0,0.0,0.08147208121827411,2.8,3.125888324873096,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-03-28,SHG,53577.65777770158,stress,derived_planning_value,verified_node_with_holiday_buffer,2225,1000,7314,2225,1000,4089,parking_overflow_unserved,4089,10223,outer_park_and_ride_or_timed_reservation,21,42,0,42,84,22,0,22,44,10,1,10,21,149,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,"1,000 temporary spaces follows the 2023 May Day holiday expansion case and is available only in the stress/emergency scenario.",low_season,0.0,21.0,149.0,5089.0,0.0,0.0,0.6262100082034454,2.2,4.704840032813782,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-03-29,SHG,55898.19214400812,stress,derived_planning_value,verified_node_with_holiday_buffer,2225,1000,7631,2225,1000,4406,parking_overflow_unserved,4406,11015,outer_park_and_ride_or_timed_reservation,22,44,0,44,88,23,0,23,46,11,0,11,22,156,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,"1,000 temporary spaces follows the 2023 May Day holiday expansion case and is available only in the stress/emergency scenario.",low_season,0.0,22.0,156.0,5406.0,0.0,0.0,0.6375835408203381,2.2,4.7503341632813525,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-03-30,SHG,24859.89112213633,stress,derived_planning_value,verified_node_with_holiday_buffer,2225,1000,3394,2225,1000,169,parking_overflow_unserved,169,423,outer_park_and_ride_or_timed_reservation,10,19,1,19,39,10,1,10,21,5,0,5,10,70,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,"1,000 temporary spaces follows the 2023 May Day holiday expansion case and is available only in the stress/emergency scenario.",low_season,1000.0,10.0,70.0,169.0,0.0,0.0,0.044814378314672956,2.8,2.9792575132586916,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-03-31,SHG,19009.02600288957,stress,derived_planning_value,verified_node_with_holiday_buffer,2225,1000,2595,2225,370,0,temporary_capacity_required,0,0,on_site_capacity_sufficient,8,15,0,15,30,8,0,8,16,4,0,4,8,54,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,"1,000 temporary spaces follows the 2023 May Day holiday expansion case and is available only in the stress/emergency scenario.",low_season,400.0,8.0,54.0,0.0,0.0,0.0,0.0,2.44,2.44,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-04-01,SHG,20684.557650279323,stress,derived_planning_value,verified_node_with_holiday_buffer,2225,1000,2824,2225,599,0,temporary_capacity_required,0,0,on_site_capacity_sufficient,9,16,1,16,33,8,1,8,17,4,1,4,9,59,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,"1,000 temporary spaces follows the 2023 May Day holiday expansion case and is available only in the stress/emergency scenario.",shoulder,600.0,9.0,59.0,0.0,0.0,0.0,0.0,2.56,2.56,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-04-02,SHG,27562.23069145556,stress,derived_planning_value,verified_node_with_holiday_buffer,2225,1000,3763,2225,1000,538,parking_overflow_unserved,538,1345,outer_park_and_ride_or_timed_reservation,11,22,0,22,44,11,1,11,23,5,1,5,11,78,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,"1,000 temporary spaces follows the 2023 May Day holiday expansion case and is available only in the stress/emergency scenario.",shoulder,1000.0,11.0,78.0,538.0,0.0,0.0,0.12867393037470104,2.8,3.314695721498804,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-04-03,SHG,32611.05930299402,stress,derived_planning_value,verified_node_with_holiday_buffer,2225,1000,4452,2225,1000,1227,parking_overflow_unserved,1227,3068,outer_park_and_ride_or_timed_reservation,13,25,1,25,51,13,1,13,27,6,1,6,13,91,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,"1,000 temporary spaces follows the 2023 May Day holiday expansion case and is available only in the stress/emergency scenario.",shoulder,1000.0,13.0,91.0,1227.0,0.0,0.0,0.24804582210242587,2.8,3.7921832884097033,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-04-04,SHG,63766.30177017737,stress,derived_planning_value,verified_node_with_holiday_buffer,2225,1000,8705,2225,1000,5480,parking_overflow_unserved,5480,13700,outer_park_and_ride_or_timed_reservation,25,50,0,50,100,26,0,26,52,12,1,12,25,177,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,"1,000 temporary spaces follows the 2023 May Day holiday expansion case and is available only in the stress/emergency scenario.",shoulder,0.0,25.0,177.0,6480.0,0.0,0.0,0.669959793222286,2.2,4.879839172889144,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-04-05,SHG,54961.74962056821,stress,derived_planning_value,verified_node_with_holiday_buffer,2225,1000,7503,2225,1000,4278,parking_overflow_unserved,4278,10695,outer_park_and_ride_or_timed_reservation,22,43,0,43,86,22,1,22,45,11,0,11,22,153,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,"1,000 temporary spaces follows the 2023 May Day holiday expansion case and is available only in the stress/emergency scenario.",shoulder,0.0,22.0,153.0,5278.0,0.0,0.0,0.6331067572970812,2.2,4.732427029188325,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-04-06,SHG,24759.912645876408,stress,derived_planning_value,verified_node_with_holiday_buffer,2225,1000,3380,2225,1000,155,parking_overflow_unserved,155,388,outer_park_and_ride_or_timed_reservation,10,19,1,19,39,10,1,10,21,5,0,5,10,70,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,"1,000 temporary spaces follows the 2023 May Day holiday expansion case and is available only in the stress/emergency scenario.",shoulder,1000.0,10.0,70.0,155.0,0.0,0.0,0.04127218934911243,2.8,2.9650887573964497,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-04-07,SHG,18841.080887373093,stress,derived_planning_value,verified_node_with_holiday_buffer,2225,1000,2572,2225,347,0,temporary_capacity_required,0,0,on_site_capacity_sufficient,8,15,0,15,30,8,0,8,16,4,0,4,8,54,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,"1,000 temporary spaces follows the 2023 May Day holiday expansion case and is available only in the stress/emergency scenario.",shoulder,400.0,8.0,54.0,0.0,0.0,0.0,0.0,2.44,2.44,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-04-08,SHG,22560.7205822091,stress,derived_planning_value,verified_node_with_holiday_buffer,2225,1000,3080,2225,855,0,temporary_capacity_required,0,0,on_site_capacity_sufficient,9,18,0,18,36,9,1,9,19,4,1,4,9,64,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,"1,000 temporary spaces follows the 2023 May Day holiday expansion case and is available only in the stress/emergency scenario.",shoulder,800.0,9.0,64.0,55.0,0.0,0.0,0.01607142857142857,2.6799999999999997,2.7442857142857138,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-04-09,SHG,21019.92052392592,stress,derived_planning_value,verified_node_with_holiday_buffer,2225,1000,2870,2225,645,0,temporary_capacity_required,0,0,on_site_capacity_sufficient,9,16,1,16,33,9,0,9,18,4,1,4,9,60,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,"1,000 temporary spaces follows the 2023 May Day holiday expansion case and is available only in the stress/emergency scenario.",shoulder,600.0,9.0,60.0,45.0,0.0,0.0,0.014111498257839722,2.56,2.616445993031359,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-04-10,SHG,19744.422062045785,stress,derived_planning_value,verified_node_with_holiday_buffer,2225,1000,2696,2225,471,0,temporary_capacity_required,0,0,on_site_capacity_sufficient,8,15,1,15,31,8,1,8,17,4,0,4,8,56,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,"1,000 temporary spaces follows the 2023 May Day holiday expansion case and is available only in the stress/emergency scenario.",shoulder,400.0,8.0,56.0,71.0,0.0,0.0,0.02370178041543027,2.44,2.534807121661721,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-04-11,SHG,54870.868580036,stress,derived_planning_value,verified_node_with_holiday_buffer,2225,1000,7490,2225,1000,4265,parking_overflow_unserved,4265,10663,outer_park_and_ride_or_timed_reservation,22,43,0,43,86,22,1,22,45,11,0,11,22,153,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,"1,000 temporary spaces follows the 2023 May Day holiday expansion case and is available only in the stress/emergency scenario.",shoulder,0.0,22.0,153.0,5265.0,0.0,0.0,0.6326435246995995,2.2,4.730574098798398,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-04-12,SHG,55774.69968593727,stress,derived_planning_value,verified_node_with_holiday_buffer,2225,1000,7614,2225,1000,4389,parking_overflow_unserved,4389,10973,outer_park_and_ride_or_timed_reservation,22,44,0,44,88,23,0,23,46,11,0,11,22,156,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,"1,000 temporary spaces follows the 2023 May Day holiday expansion case and is available only in the stress/emergency scenario.",shoulder,0.0,22.0,156.0,5389.0,0.0,0.0,0.6369976359338062,2.2,4.747990543735225,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-04-13,SHG,23942.961342250717,stress,derived_planning_value,verified_node_with_holiday_buffer,2225,1000,3269,2225,1000,44,parking_overflow_unserved,44,110,outer_park_and_ride_or_timed_reservation,10,19,0,19,38,10,0,10,20,5,0,5,10,68,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,"1,000 temporary spaces follows the 2023 May Day holiday expansion case and is available only in the stress/emergency scenario.",shoulder,1000.0,10.0,68.0,44.0,0.0,0.0,0.012113796267971856,2.8,2.848455185071887,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-04-14,SHG,18534.50268026188,stress,derived_planning_value,verified_node_with_holiday_buffer,2225,1000,2530,2225,305,0,temporary_capacity_required,0,0,on_site_capacity_sufficient,8,14,1,14,29,8,0,8,16,4,0,4,8,53,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,"1,000 temporary spaces follows the 2023 May Day holiday expansion case and is available only in the stress/emergency scenario.",shoulder,400.0,8.0,53.0,0.0,0.0,0.0,0.0,2.44,2.44,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-04-15,SHG,23511.797470782964,stress,derived_planning_value,verified_node_with_holiday_buffer,2225,1000,3210,2225,985,0,temporary_capacity_required,0,0,on_site_capacity_sufficient,10,18,1,18,37,10,0,10,20,5,0,5,10,67,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,"1,000 temporary spaces follows the 2023 May Day holiday expansion case and is available only in the stress/emergency scenario.",shoulder,1000.0,10.0,67.0,0.0,0.0,0.0,0.0,2.8,2.8,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-04-16,SHG,25674.317680549106,stress,derived_planning_value,verified_node_with_holiday_buffer,2225,1000,3505,2225,1000,280,parking_overflow_unserved,280,700,outer_park_and_ride_or_timed_reservation,11,20,1,20,41,10,1,10,21,5,1,5,11,73,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,"1,000 temporary spaces follows the 2023 May Day holiday expansion case and is available only in the stress/emergency scenario.",shoulder,1000.0,11.0,73.0,280.0,0.0,0.0,0.07189728958630527,2.8,3.087589158345221,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-04-17,SHG,26871.759316008407,stress,derived_planning_value,verified_node_with_holiday_buffer,2225,1000,3668,2225,1000,443,parking_overflow_unserved,443,1108,outer_park_and_ride_or_timed_reservation,11,21,0,21,42,11,0,11,22,5,1,5,11,75,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,"1,000 temporary spaces follows the 2023 May Day holiday expansion case and is available only in the stress/emergency scenario.",shoulder,1000.0,11.0,75.0,443.0,0.0,0.0,0.1086968375136314,2.8,3.2347873500545257,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-04-18,SHG,67033.62660748773,stress,derived_planning_value,verified_node_with_holiday_buffer,2225,1000,9151,2225,1000,5926,parking_overflow_unserved,5926,14815,outer_park_and_ride_or_timed_reservation,27,52,1,52,105,27,1,27,55,13,1,13,27,187,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q90,scenario_parameter,"1,000 temporary spaces follows the 2023 May Day holiday expansion case and is available only in the stress/emergency scenario.",shoulder,0.0,27.0,187.0,6926.0,0.0,0.0,0.6811714566714021,2.2,4.924685826685609,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
